Start programm
Time	Voltage Measurement, V	Подсчет Vout?	 Vout_min	Vout_max	№ Vout 
17.05.22 14:13:02,478	0,0005225539	OFF	3,234	3,366	0
17.05.22 14:13:02,678	0,0005300246	OFF	3,234	3,366	0
17.05.22 14:13:02,878	0,0005259499	OFF	3,234	3,366	0
17.05.22 14:13:03,078	0,0005022	OFF	3,234	3,366	0
17.05.22 14:13:03,279	0,0005031152	OFF	3,234	3,366	0
17.05.22 14:13:03,478	0,000527947	OFF	3,234	3,366	0
17.05.22 14:13:03,678	0,0005292631	OFF	3,234	3,366	0
17.05.22 14:13:03,878	0,0005172631	OFF	3,234	3,366	0
17.05.22 14:13:04,078	0,000489835	OFF	3,234	3,366	0
17.05.22 14:13:04,279	0,0005077567	OFF	3,234	3,366	0
17.05.22 14:13:04,477	0,0005439277	OFF	3,234	3,366	0
17.05.22 14:13:04,677	0,0005419852	OFF	3,234	3,366	0
17.05.22 14:13:04,877	0,0005287297	OFF	3,234	3,366	0
17.05.22 14:13:05,077	0,0004990829	OFF	3,234	3,366	0
17.05.22 14:13:05,278	0,000499886	OFF	3,234	3,366	0
17.05.22 14:13:05,477	0,0005286624	OFF	3,234	3,366	0
17.05.22 14:13:05,677	0,0005328711	OFF	3,234	3,366	0
17.05.22 14:13:05,877	0,0005292469	OFF	3,234	3,366	0
17.05.22 14:13:06,077	0,0005093756	OFF	3,234	3,366	0
17.05.22 14:13:06,277	0,0005123748	OFF	3,234	3,366	0
17.05.22 14:13:06,478	0,0005374695	OFF	3,234	3,366	0
17.05.22 14:13:06,693	0,0006305586	OFF	3,234	3,366	0
17.05.22 14:13:06,878	0,0005213	OFF	3,234	3,366	0
17.05.22 14:13:07,092	0,0007549704	OFF	3,234	3,366	0
17.05.22 14:13:07,287	NaN	OFF	3,234	3,366	0
17.05.22 14:13:07,479	0,0005248813	OFF	3,234	3,366	0
17.05.22 14:13:07,678	0,0005252174	OFF	3,234	3,366	0
17.05.22 14:13:07,878	0,0005199106	OFF	3,234	3,366	0
17.05.22 14:13:08,078	0,0004985094	OFF	3,234	3,366	0
17.05.22 14:13:08,278	0,0005035046	OFF	3,234	3,366	0
17.05.22 14:13:08,478	0,0005325202	OFF	3,234	3,366	0
17.05.22 14:13:08,678	0,0005310989	OFF	3,234	3,366	0
17.05.22 14:13:08,878	0,000518172	OFF	3,234	3,366	0
17.05.22 14:13:09,078	0,0004932525	OFF	3,234	3,366	0
17.05.22 14:13:09,278	0,0004933623	OFF	3,234	3,366	0
17.05.22 14:13:09,478	0,000520254	OFF	3,234	3,366	0
17.05.22 14:13:09,678	0,0005227329	OFF	3,234	3,366	0
17.05.22 14:13:09,878	0,0005177901	OFF	3,234	3,366	0
17.05.22 14:13:10,096	0,0005536986	OFF	3,234	3,366	0
17.05.22 14:13:10,278	0,000502883	OFF	3,234	3,366	0
17.05.22 14:13:10,478	0,0005304838	OFF	3,234	3,366	0
17.05.22 14:13:10,678	0,0005265885	OFF	3,234	3,366	0
17.05.22 14:13:10,878	0,0005139313	OFF	3,234	3,366	0
17.05.22 14:13:11,078	0,0004893505	OFF	3,234	3,366	0
17.05.22 14:13:11,278	0,0004912841	OFF	3,234	3,366	0
17.05.22 14:13:11,478	0,0005200352	OFF	3,234	3,366	0
17.05.22 14:13:11,678	0,0005196625	OFF	3,234	3,366	0
17.05.22 14:13:11,883	0,0006370067	OFF	3,234	3,366	0
17.05.22 14:13:12,078	0,0004968993	OFF	3,234	3,366	0
17.05.22 14:13:12,291	0,0007707513	OFF	3,234	3,366	0
17.05.22 14:13:12,478	0,0005290577	OFF	3,234	3,366	0
17.05.22 14:13:12,678	0,0005240165	OFF	3,234	3,366	0
17.05.22 14:13:12,878	0,0005129913	OFF	3,234	3,366	0
17.05.22 14:13:13,078	0,0004889579	OFF	3,234	3,366	0
17.05.22 14:13:13,279	0,0004966438	OFF	3,234	3,366	0
17.05.22 14:13:13,478	0,0005198901	OFF	3,234	3,366	0
17.05.22 14:13:13,678	0,0005204623	OFF	3,234	3,366	0
17.05.22 14:13:13,878	0,0005141345	OFF	3,234	3,366	0
17.05.22 14:13:14,078	0,0004968094	OFF	3,234	3,366	0
17.05.22 14:13:14,278	0,0005018899	OFF	3,234	3,366	0
17.05.22 14:13:14,478	0,0005285377	OFF	3,234	3,366	0
17.05.22 14:13:14,678	0,000524015	OFF	3,234	3,366	0
17.05.22 14:13:14,878	0,0005128112	OFF	3,234	3,366	0
17.05.22 14:13:15,079	0,0004925287	OFF	3,234	3,366	0
17.05.22 14:13:15,278	0,0004950185	OFF	3,234	3,366	0
17.05.22 14:13:15,478	0,0005228124	OFF	3,234	3,366	0
17.05.22 14:13:15,678	0,000520265	OFF	3,234	3,366	0
17.05.22 14:13:15,878	0,0005139741	OFF	3,234	3,366	0
17.05.22 14:13:16,096	0,0005177629	OFF	3,234	3,366	0
17.05.22 14:13:16,279	0,0005046456	OFF	3,234	3,366	0
17.05.22 14:13:16,478	0,0005324011	OFF	3,234	3,366	0
17.05.22 14:13:16,678	0,0005242769	OFF	3,234	3,366	0
17.05.22 14:13:16,878	0,0005134549	OFF	3,234	3,366	0
17.05.22 14:13:17,078	0,000492706	OFF	3,234	3,366	0
17.05.22 14:13:17,278	0,0004996334	OFF	3,234	3,366	0
17.05.22 14:13:17,478	0,0005284582	OFF	3,234	3,366	0
17.05.22 14:13:17,678	0,0005197602	OFF	3,234	3,366	0
17.05.22 14:13:17,879	0,0005125553	OFF	3,234	3,366	0
17.05.22 14:13:18,078	0,0005023973	OFF	3,234	3,366	0
17.05.22 14:13:18,315	0,0005387323	OFF	3,234	3,366	0
17.05.22 14:13:18,478	0,000535736	OFF	3,234	3,366	0
17.05.22 14:13:18,678	0,0005252619	OFF	3,234	3,366	0
17.05.22 14:13:18,878	0,0005195274	OFF	3,234	3,366	0
17.05.22 14:13:19,078	0,0005046875	OFF	3,234	3,366	0
17.05.22 14:13:19,278	0,0005098154	OFF	3,234	3,366	0
17.05.22 14:13:19,478	0,0005388018	OFF	3,234	3,366	0
17.05.22 14:13:19,689	0,0009677127	OFF	3,234	3,366	0
17.05.22 14:13:19,878	0,0005281619	OFF	3,234	3,366	0
17.05.22 14:13:20,078	0,0005177544	OFF	3,234	3,366	0
17.05.22 14:13:20,278	0,0005254223	OFF	3,234	3,366	0
17.05.22 14:13:20,478	0,0005509496	OFF	3,234	3,366	0
17.05.22 14:13:20,678	0,0005410937	OFF	3,234	3,366	0
17.05.22 14:13:20,878	0,0005350854	OFF	3,234	3,366	0
17.05.22 14:13:21,078	0,0005229761	OFF	3,234	3,366	0
17.05.22 14:13:21,278	0,0005302432	OFF	3,234	3,366	0
17.05.22 14:13:21,478	0,0005552365	OFF	3,234	3,366	0
17.05.22 14:13:21,678	0,0005455926	OFF	3,234	3,366	0
17.05.22 14:13:21,882	0,0007260814	OFF	3,234	3,366	0
17.05.22 14:13:22,077	0,000505103	OFF	3,234	3,366	0
17.05.22 14:13:22,283	NaN	OFF	3,234	3,366	0
17.05.22 14:13:22,481	0,0006955615	OFF	3,234	3,366	0
17.05.22 14:13:22,677	0,0005285348	OFF	3,234	3,366	0
17.05.22 14:13:22,877	0,0005270998	OFF	3,234	3,366	0
17.05.22 14:13:23,077	0,0005222746	OFF	3,234	3,366	0
17.05.22 14:13:23,277	0,0005312394	OFF	3,234	3,366	0
17.05.22 14:13:23,477	0,0005555424	OFF	3,234	3,366	0
17.05.22 14:13:23,677	0,0005416427	OFF	3,234	3,366	0
17.05.22 14:13:23,883	NaN	OFF	3,234	3,366	0
17.05.22 14:13:24,079	0,0005269351	OFF	3,234	3,366	0
17.05.22 14:13:24,278	0,0005329361	OFF	3,234	3,366	0
17.05.22 14:13:24,479	0,0005589763	OFF	3,234	3,366	0
17.05.22 14:13:24,678	0,0005474237	OFF	3,234	3,366	0
17.05.22 14:13:24,878	0,0005452031	OFF	3,234	3,366	0
17.05.22 14:13:25,079	0,0005191168	OFF	3,234	3,366	0
17.05.22 14:13:25,278	0,000550242	OFF	3,234	3,366	0
17.05.22 14:13:25,478	0,0005724529	OFF	3,234	3,366	0
17.05.22 14:13:25,678	0,0005542446	OFF	3,234	3,366	0
17.05.22 14:13:25,878	0,0005523588	OFF	3,234	3,366	0
17.05.22 14:13:26,078	0,0005474837	OFF	3,234	3,366	0
17.05.22 14:13:26,278	0,0005548379	OFF	3,234	3,366	0
17.05.22 14:13:26,478	0,0005793372	OFF	3,234	3,366	0
17.05.22 14:13:26,678	0,0005653296	OFF	3,234	3,366	0
17.05.22 14:13:26,878	0,0005662806	OFF	3,234	3,366	0
17.05.22 14:13:27,078	0,0005661	OFF	3,234	3,366	0
17.05.22 14:13:27,279	0,0005447383	OFF	3,234	3,366	0
17.05.22 14:13:27,478	0,0005898083	OFF	3,234	3,366	0
17.05.22 14:13:27,678	0,0005722045	OFF	3,234	3,366	0
17.05.22 14:13:27,878	0,0005694341	OFF	3,234	3,366	0
17.05.22 14:13:28,078	0,000565336	OFF	3,234	3,366	0
17.05.22 14:13:28,278	0,0005721691	OFF	3,234	3,366	0
17.05.22 14:13:28,478	0,000596194	OFF	3,234	3,366	0
17.05.22 14:13:28,678	0,0005817387	OFF	3,234	3,366	0
17.05.22 14:13:28,878	0,0005816187	OFF	3,234	3,366	0
17.05.22 14:13:29,078	0,0005849538	OFF	3,234	3,366	0
17.05.22 14:13:29,278	0,0005886838	OFF	3,234	3,366	0
17.05.22 14:13:29,478	0,0006063049	OFF	3,234	3,366	0
17.05.22 14:13:29,678	0,0005890455	OFF	3,234	3,366	0
17.05.22 14:13:29,878	0,0005838215	OFF	3,234	3,366	0
17.05.22 14:13:30,078	0,0005812603	OFF	3,234	3,366	0
17.05.22 14:13:30,278	0,0005853658	OFF	3,234	3,366	0
17.05.22 14:13:30,478	0,0006054217	OFF	3,234	3,366	0
17.05.22 14:13:30,678	0,000592035	OFF	3,234	3,366	0
17.05.22 14:13:30,878	0,000591873	OFF	3,234	3,366	0
17.05.22 14:13:31,078	0,0005941297	OFF	3,234	3,366	0
17.05.22 14:13:31,278	0,0006047864	OFF	3,234	3,366	0
17.05.22 14:13:31,478	0,0006160163	OFF	3,234	3,366	0
17.05.22 14:13:31,679	0,0005657795	OFF	3,234	3,366	0
17.05.22 14:13:31,883	0,0005705632	OFF	3,234	3,366	0
17.05.22 14:13:32,107	0,0007307294	OFF	3,234	3,366	0
17.05.22 14:13:32,278	0,0005947506	OFF	3,234	3,366	0
17.05.22 14:13:32,478	0,0006123682	OFF	3,234	3,366	0
17.05.22 14:13:32,678	0,0005968086	OFF	3,234	3,366	0
17.05.22 14:13:32,879	0,0005707795	OFF	3,234	3,366	0
17.05.22 14:13:33,078	0,0006015041	OFF	3,234	3,366	0
17.05.22 14:13:33,278	0,0006071269	OFF	3,234	3,366	0
17.05.22 14:13:33,478	0,0006239363	OFF	3,234	3,366	0
17.05.22 14:13:33,678	0,0006048565	OFF	3,234	3,366	0
17.05.22 14:13:33,878	0,0005992864	OFF	3,234	3,366	0
17.05.22 14:13:34,078	0,0005996289	OFF	3,234	3,366	0
17.05.22 14:13:34,278	0,0006023847	OFF	3,234	3,366	0
17.05.22 14:13:34,478	0,0006209975	OFF	3,234	3,366	0
17.05.22 14:13:34,678	0,0006053158	OFF	3,234	3,366	0
17.05.22 14:13:34,882	0,0010158888	OFF	3,234	3,366	0
17.05.22 14:13:35,079	0,0005818799	OFF	3,234	3,366	0
17.05.22 14:13:35,278	0,0006144265	OFF	3,234	3,366	0
17.05.22 14:13:35,478	0,0006289162	OFF	3,234	3,366	0
17.05.22 14:13:35,678	0,0006116407	OFF	3,234	3,366	0
17.05.22 14:13:35,878	0,0006070558	OFF	3,234	3,366	0
17.05.22 14:13:36,078	0,0006067562	OFF	3,234	3,366	0
17.05.22 14:13:36,278	0,0006087856	OFF	3,234	3,366	0
17.05.22 14:13:36,478	0,0006268563	OFF	3,234	3,366	0
17.05.22 14:13:36,678	0,0006116487	OFF	3,234	3,366	0
17.05.22 14:13:36,878	0,0006125325	OFF	3,234	3,366	0
17.05.22 14:13:37,078	0,0006201373	OFF	3,234	3,366	0
17.05.22 14:13:37,313	0,0005236406	OFF	3,234	3,366	0
17.05.22 14:13:37,478	0,0006372381	OFF	3,234	3,366	0
17.05.22 14:13:37,678	0,0006187995	OFF	3,234	3,366	0
17.05.22 14:13:37,878	0,0006127951	OFF	3,234	3,366	0
17.05.22 14:13:38,078	0,0006148723	OFF	3,234	3,366	0
17.05.22 14:13:38,278	0,0006158794	OFF	3,234	3,366	0
17.05.22 14:13:38,478	0,0006333324	OFF	3,234	3,366	0
17.05.22 14:13:38,678	0,0006153839	OFF	3,234	3,366	0
17.05.22 14:13:38,878	0,0006167599	OFF	3,234	3,366	0
17.05.22 14:13:39,078	0,0006257262	OFF	3,234	3,366	0
17.05.22 14:13:39,278	0,0006296735	OFF	3,234	3,366	0
17.05.22 14:13:39,477	0,0005989539	OFF	3,234	3,366	0
17.05.22 14:13:39,677	0,0005739878	OFF	3,234	3,366	0
17.05.22 14:13:39,877	0,0005746665	OFF	3,234	3,366	0
17.05.22 14:13:40,087	NaN	OFF	3,234	3,366	0
17.05.22 14:13:40,278	0,0006182847	OFF	3,234	3,366	0
17.05.22 14:13:40,477	0,0006046293	OFF	3,234	3,366	0
17.05.22 14:13:40,677	0,0005846901	OFF	3,234	3,366	0
17.05.22 14:13:40,877	0,0005815592	OFF	3,234	3,366	0
17.05.22 14:13:41,077	0,0005815635	OFF	3,234	3,366	0
17.05.22 14:13:41,277	0,0005803511	OFF	3,234	3,366	0
17.05.22 14:13:41,478	0,0006002179	OFF	3,234	3,366	0
17.05.22 14:13:41,678	0,0005799154	OFF	3,234	3,366	0
17.05.22 14:13:41,878	0,0005780585	OFF	3,234	3,366	0
17.05.22 14:13:42,079	0,000584645	OFF	3,234	3,366	0
17.05.22 14:13:42,278	0,0005888467	OFF	3,234	3,366	0
17.05.22 14:13:42,478	0,0006089973	OFF	3,234	3,366	0
17.05.22 14:13:42,678	0,0005893025	OFF	3,234	3,366	0
17.05.22 14:13:42,878	0,0005877885	OFF	3,234	3,366	0
17.05.22 14:13:43,078	0,0005867243	OFF	3,234	3,366	0
17.05.22 14:13:43,278	0,0005888133	OFF	3,234	3,366	0
17.05.22 14:13:43,478	0,0006102765	OFF	3,234	3,366	0
17.05.22 14:13:43,678	0,0005866724	OFF	3,234	3,366	0
17.05.22 14:13:43,878	0,000587314	OFF	3,234	3,366	0
17.05.22 14:13:44,078	0,0005948043	OFF	3,234	3,366	0
17.05.22 14:13:44,278	0,0005985596	OFF	3,234	3,366	0
17.05.22 14:13:44,478	0,0006164401	OFF	3,234	3,366	0
17.05.22 14:13:44,681	0,0007608383	OFF	3,234	3,366	0
17.05.22 14:13:44,878	0,0005954653	OFF	3,234	3,366	0
17.05.22 14:13:45,078	0,0006004957	OFF	3,234	3,366	0
17.05.22 14:13:45,278	0,0005987919	OFF	3,234	3,366	0
17.05.22 14:13:45,478	0,0006171437	OFF	3,234	3,366	0
17.05.22 14:13:45,692	0,0005505288	OFF	3,234	3,366	0
17.05.22 14:13:45,878	0,0005977048	OFF	3,234	3,366	0
17.05.22 14:13:46,078	0,0006079898	OFF	3,234	3,366	0
17.05.22 14:13:46,292	0,0005085218	OFF	3,234	3,366	0
17.05.22 14:13:46,478	0,0006290157	OFF	3,234	3,366	0
17.05.22 14:13:46,678	0,0006099782	OFF	3,234	3,366	0
17.05.22 14:13:46,878	0,0006085859	OFF	3,234	3,366	0
17.05.22 14:13:47,078	0,0006159187	OFF	3,234	3,366	0
17.05.22 14:13:47,278	0,00061492	OFF	3,234	3,366	0
17.05.22 14:13:47,479	0,0006297213	OFF	3,234	3,366	0
17.05.22 14:13:47,678	0,0006106162	OFF	3,234	3,366	0
17.05.22 14:13:47,878	0,0006129592	OFF	3,234	3,366	0
17.05.22 14:13:48,078	0,0006270578	OFF	3,234	3,366	0
17.05.22 14:13:48,280	0,0007894501	OFF	3,234	3,366	0
17.05.22 14:13:48,478	0,0006465828	OFF	3,234	3,366	0
17.05.22 14:13:48,678	0,0006307046	OFF	3,234	3,366	0
17.05.22 14:13:48,878	0,0006320236	OFF	3,234	3,366	0
17.05.22 14:13:49,078	0,0006356359	OFF	3,234	3,366	0
17.05.22 14:13:49,278	0,0006341538	OFF	3,234	3,366	0
17.05.22 14:13:49,478	0,0006496305	OFF	3,234	3,366	0
17.05.22 14:13:49,678	0,0006297608	OFF	3,234	3,366	0
17.05.22 14:13:49,878	0,0006298891	OFF	3,234	3,366	0
17.05.22 14:13:50,078	0,0006449709	OFF	3,234	3,366	0
17.05.22 14:13:50,278	0,0006497434	OFF	3,234	3,366	0
17.05.22 14:13:50,478	0,0006636251	OFF	3,234	3,366	0
17.05.22 14:13:50,678	0,0006520812	OFF	3,234	3,366	0
17.05.22 14:13:50,878	0,0006497757	OFF	3,234	3,366	0
17.05.22 14:13:51,078	0,0006582752	OFF	3,234	3,366	0
17.05.22 14:13:51,278	0,0006553951	OFF	3,234	3,366	0
17.05.22 14:13:51,478	0,0006654505	OFF	3,234	3,366	0
17.05.22 14:13:51,678	0,0006509563	OFF	3,234	3,366	0
17.05.22 14:13:51,879	0,0006516268	OFF	3,234	3,366	0
17.05.22 14:13:52,078	0,0006684248	OFF	3,234	3,366	0
17.05.22 14:13:52,305	0,000902725	OFF	3,234	3,366	0
17.05.22 14:13:52,478	0,0006809973	OFF	3,234	3,366	0
17.05.22 14:13:52,678	0,0006710509	OFF	3,234	3,366	0
17.05.22 14:13:52,878	0,0006729107	OFF	3,234	3,366	0
17.05.22 14:13:53,078	0,0006824394	OFF	3,234	3,366	0
17.05.22 14:13:53,278	0,0006778532	OFF	3,234	3,366	0
17.05.22 14:13:53,478	0,0006837367	OFF	3,234	3,366	0
17.05.22 14:13:53,678	0,0006696414	OFF	3,234	3,366	0
17.05.22 14:13:53,878	0,0006702851	OFF	3,234	3,366	0
17.05.22 14:13:54,078	0,000687344	OFF	3,234	3,366	0
17.05.22 14:13:54,278	0,0006903936	OFF	3,234	3,366	0
17.05.22 14:13:54,478	0,0006950842	OFF	3,234	3,366	0
17.05.22 14:13:54,678	0,0006875849	OFF	3,234	3,366	0
17.05.22 14:13:54,878	0,0006872931	OFF	3,234	3,366	0
17.05.22 14:13:55,078	0,0006974478	OFF	3,234	3,366	0
17.05.22 14:13:55,278	0,0006945477	OFF	3,234	3,366	0
17.05.22 14:13:55,478	0,0006964902	OFF	3,234	3,366	0
17.05.22 14:13:55,678	0,0006837866	OFF	3,234	3,366	0
17.05.22 14:13:55,878	0,000684066	OFF	3,234	3,366	0
17.05.22 14:13:56,078	0,0007008928	OFF	3,234	3,366	0
17.05.22 14:13:56,278	0,0007049885	OFF	3,234	3,366	0
17.05.22 14:13:56,478	0,0007083328	OFF	3,234	3,366	0
17.05.22 14:13:56,696	0,0006318585	OFF	3,234	3,366	0
17.05.22 14:13:56,878	0,0007071312	OFF	3,234	3,366	0
17.05.22 14:13:57,077	0,0006670372	OFF	3,234	3,366	0
17.05.22 14:13:57,277	0,0006709803	OFF	3,234	3,366	0
17.05.22 14:13:57,477	0,0006780038	OFF	3,234	3,366	0
17.05.22 14:13:57,700	0,0005729753	OFF	3,234	3,366	0
17.05.22 14:13:57,878	0,0006365089	OFF	3,234	3,366	0
17.05.22 14:13:58,077	0,0006871869	OFF	3,234	3,366	0
17.05.22 14:13:58,277	0,0006825674	OFF	3,234	3,366	0
17.05.22 14:13:58,477	0,0006864731	OFF	3,234	3,366	0
17.05.22 14:13:58,677	0,0006735969	OFF	3,234	3,366	0
17.05.22 14:13:58,882	0,000720508	OFF	3,234	3,366	0
17.05.22 14:13:59,078	0,0006882925	OFF	3,234	3,366	0
17.05.22 14:13:59,278	0,00069257	OFF	3,234	3,366	0
17.05.22 14:13:59,478	0,0006965483	OFF	3,234	3,366	0
17.05.22 14:13:59,678	0,000693788	OFF	3,234	3,366	0
17.05.22 14:13:59,885	0,0007712113	OFF	3,234	3,366	0
17.05.22 14:14:00,079	NaN	OFF	3,234	3,366	0
17.05.22 14:14:00,278	0,0007131716	OFF	3,234	3,366	0
17.05.22 14:14:00,478	0,0007067735	OFF	3,234	3,366	0
17.05.22 14:14:00,678	0,0006944802	OFF	3,234	3,366	0
17.05.22 14:14:00,879	0,0006716148	OFF	3,234	3,366	0
17.05.22 14:14:01,078	0,0007109775	OFF	3,234	3,366	0
17.05.22 14:14:01,284	0,0007804952	OFF	3,234	3,366	0
17.05.22 14:14:01,492	0,0004875787	OFF	3,234	3,366	0
17.05.22 14:14:01,678	0,0007172163	OFF	3,234	3,366	0
17.05.22 14:14:01,878	0,0007281716	OFF	3,234	3,366	0
17.05.22 14:14:02,078	0,0008825414	OFF	3,234	3,366	0
17.05.22 14:14:02,278	0,0008741961	OFF	3,234	3,366	0
17.05.22 14:14:02,478	0,0008318659	OFF	3,234	3,366	0
17.05.22 14:14:02,678	0,0007760295	OFF	3,234	3,366	0
17.05.22 14:14:02,879	NaN	OFF	3,234	3,366	0
17.05.22 14:14:03,079	0,0008506869	OFF	3,234	3,366	0
17.05.22 14:14:03,293	0,0005158703	OFF	3,234	3,366	0
17.05.22 14:14:03,478	0,0008453519	OFF	3,234	3,366	0
17.05.22 14:14:03,678	0,0009171816	OFF	3,234	3,366	0
17.05.22 14:14:03,878	0,0009527159	OFF	3,234	3,366	0
17.05.22 14:14:04,096	0,0006514452	OFF	3,234	3,366	0
17.05.22 14:14:04,278	NaN	OFF	3,234	3,366	0
17.05.22 14:14:04,478	NaN	OFF	3,234	3,366	0
17.05.22 14:14:04,678	0,0010458609	OFF	3,234	3,366	0
17.05.22 14:14:04,878	0,0010133325	OFF	3,234	3,366	0
17.05.22 14:14:05,078	NaN	OFF	3,234	3,366	0
17.05.22 14:14:05,278	NaN	OFF	3,234	3,366	0
17.05.22 14:14:05,478	NaN	OFF	3,234	3,366	0
17.05.22 14:14:05,678	NaN	OFF	3,234	3,366	0
17.05.22 14:14:05,878	NaN	OFF	3,234	3,366	0
17.05.22 14:14:06,078	NaN	OFF	3,234	3,366	0
17.05.22 14:14:06,278	NaN	OFF	3,234	3,366	0
17.05.22 14:14:06,483	0,0008390992	OFF	3,234	3,366	0
17.05.22 14:14:06,680	0,000671624	OFF	3,234	3,366	0
17.05.22 14:14:06,879	NaN	OFF	3,234	3,366	0
17.05.22 14:14:07,078	NaN	OFF	3,234	3,366	0
17.05.22 14:14:07,278	NaN	OFF	3,234	3,366	0
17.05.22 14:14:07,478	NaN	OFF	3,234	3,366	0
17.05.22 14:14:07,689	0,0005449392	OFF	3,234	3,366	0
17.05.22 14:14:07,878	NaN	OFF	3,234	3,366	0
17.05.22 14:14:08,078	0,0008835318	OFF	3,234	3,366	0
17.05.22 14:14:08,278	0,000860454	OFF	3,234	3,366	0
17.05.22 14:14:08,478	NaN	OFF	3,234	3,366	0
17.05.22 14:14:08,678	0,001032475	OFF	3,234	3,366	0
17.05.22 14:14:08,882	0,0008287969	OFF	3,234	3,366	0
17.05.22 14:14:09,078	0,0007739145	OFF	3,234	3,366	0
17.05.22 14:14:09,279	0,0005845763	OFF	3,234	3,366	0
17.05.22 14:14:09,497	NaN	OFF	3,234	3,366	0
17.05.22 14:14:09,678	0,0008341955	OFF	3,234	3,366	0
17.05.22 14:14:09,878	0,0008479509	OFF	3,234	3,366	0
17.05.22 14:14:10,096	0,0007167125	OFF	3,234	3,366	0
17.05.22 14:14:10,278	0,0005516504	OFF	3,234	3,366	0
17.05.22 14:14:10,478	0,0007269965	OFF	3,234	3,366	0
17.05.22 14:14:10,678	0,0006707332	OFF	3,234	3,366	0
17.05.22 14:14:10,879	0,0006958154	OFF	3,234	3,366	0
17.05.22 14:14:11,078	0,0005951967	OFF	3,234	3,366	0
17.05.22 14:14:11,278	0,0005736352	OFF	3,234	3,366	0
17.05.22 14:14:11,478	0,0006609085	OFF	3,234	3,366	0
17.05.22 14:14:11,678	0,0006028169	OFF	3,234	3,366	0
17.05.22 14:14:11,878	0,0005926054	OFF	3,234	3,366	0
17.05.22 14:14:12,078	0,0004824617	OFF	3,234	3,366	0
17.05.22 14:14:12,278	0,0005122047	OFF	3,234	3,366	0
17.05.22 14:14:12,493	0,0006115037	OFF	3,234	3,366	0
17.05.22 14:14:12,678	0,0005539664	OFF	3,234	3,366	0
17.05.22 14:14:12,878	0,0005950973	OFF	3,234	3,366	0
17.05.22 14:14:13,078	0,0006381426	OFF	3,234	3,366	0
17.05.22 14:14:13,278	0,0006432382	OFF	3,234	3,366	0
17.05.22 14:14:13,478	0,0006145307	OFF	3,234	3,366	0
17.05.22 14:14:13,678	0,0005952169	OFF	3,234	3,366	0
17.05.22 14:14:13,878	0,0005679724	OFF	3,234	3,366	0
17.05.22 14:14:14,079	0,0006327748	OFF	3,234	3,366	0
17.05.22 14:14:14,280	0,0006703153	OFF	3,234	3,366	0
17.05.22 14:14:14,477	0,0007547863	OFF	3,234	3,366	0
17.05.22 14:14:14,677	0,0006399913	OFF	3,234	3,366	0
17.05.22 14:14:14,882	0,0009236485	OFF	3,234	3,366	0
17.05.22 14:14:15,077	0,0004959799	OFF	3,234	3,366	0
17.05.22 14:14:15,278	0,0007470626	OFF	3,234	3,366	0
17.05.22 14:14:15,477	0,0005750086	OFF	3,234	3,366	0
17.05.22 14:14:15,677	0,0005272514	OFF	3,234	3,366	0
17.05.22 14:14:15,877	0,000573476	OFF	3,234	3,366	0
17.05.22 14:14:16,077	0,0006057555	OFF	3,234	3,366	0
17.05.22 14:14:16,277	0,000601861	OFF	3,234	3,366	0
17.05.22 14:14:16,478	0,0006045991	OFF	3,234	3,366	0
17.05.22 14:14:16,678	0,0005702688	OFF	3,234	3,366	0
17.05.22 14:14:16,883	0,0005957084	OFF	3,234	3,366	0
17.05.22 14:14:17,079	0,0006111303	OFF	3,234	3,366	0
17.05.22 14:14:17,278	0,0005975608	OFF	3,234	3,366	0
17.05.22 14:14:17,488	0,000523964	OFF	3,234	3,366	0
17.05.22 14:14:17,678	0,0005965431	OFF	3,234	3,366	0
17.05.22 14:14:17,878	0,0006254024	OFF	3,234	3,366	0
17.05.22 14:14:18,078	0,0006788937	OFF	3,234	3,366	0
17.05.22 14:14:18,278	0,0006942649	OFF	3,234	3,366	0
17.05.22 14:14:18,478	0,0006637335	OFF	3,234	3,366	0
17.05.22 14:14:18,687	0,0005222354	OFF	3,234	3,366	0
17.05.22 14:14:18,878	0,000630046	OFF	3,234	3,366	0
17.05.22 14:14:19,082	0,0008801525	OFF	3,234	3,366	0
17.05.22 14:14:19,282	0,0008631983	OFF	3,234	3,366	0
17.05.22 14:14:19,478	0,0006813438	OFF	3,234	3,366	0
17.05.22 14:14:19,678	0,0006764202	OFF	3,234	3,366	0
17.05.22 14:14:19,878	0,0007032133	OFF	3,234	3,366	0
17.05.22 14:14:20,080	0,0007639263	OFF	3,234	3,366	0
17.05.22 14:14:20,280	0,000728738	OFF	3,234	3,366	0
17.05.22 14:14:20,482	0,0006116137	OFF	3,234	3,366	0
17.05.22 14:14:20,682	0,0005976037	OFF	3,234	3,366	0
17.05.22 14:14:20,882	0,0006140522	OFF	3,234	3,366	0
17.05.22 14:14:21,082	0,0006364065	OFF	3,234	3,366	0
17.05.22 14:14:21,282	0,0006375494	OFF	3,234	3,366	0
17.05.22 14:14:21,482	0,0006364884	OFF	3,234	3,366	0
17.05.22 14:14:21,682	0,0006345377	OFF	3,234	3,366	0
17.05.22 14:14:21,882	0,0006365553	OFF	3,234	3,366	0
17.05.22 14:14:22,078	0,0006765336	OFF	3,234	3,366	0
17.05.22 14:14:22,283	0,0009362248	OFF	3,234	3,366	0
17.05.22 14:14:22,480	0,0007968211	OFF	3,234	3,366	0
